id,type,address,number,postal_code,municipality,province,location,public,available,hours,Latitude,Longitude
1734.0,,Eikstraat,22.0,1000.0,Brussel,Bruxelles-Brussel,,,,,50.8442304,4.3513394
1735.0,,Eikstraat,,1000.0,Brussel,Bruxelles-Brussel,,,,,50.8444596,4.3505843
1736.0,,Lombardstraat,57.0,1000.0,Brussel,Bruxelles-Brussel,,,,,50.84510849999999,4.3512007
1737.0,,Route de Lennik ,788.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8145845,4.2735257
1738.0,,Grand-Route,260.0,7530.0,Gaurain-Ramecroix,Hainaut,,Y,,,50.5959744,3.4861512
1739.0,,Rue du Marché,30.0,1210.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8567428,4.3573904
1740.0,,Industriepark West,46.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,,,,,51.1384189,4.1524458
1743.0,,Route de Maka,100.0,6880.0,Auby-sur-Semois,Luxembourg,,Y,,,49.8087315,5.1650333
1744.0,,Koning Albert I-Laan,188.0,8200.0,Sint-Michiels,West-Vlaanderen,,Y,,,51.1830006,3.2047168
1745.0,,Kwatrechtsteenweg,160.0,9230.0,Wetteren,Oost-Vlaanderen,,Y,,,50.9932859,3.8423144
1746.0,,Rue de Cognebeau,46.0,7060.0,Soignies,Hainaut,,,,,50.5775351,4.065102
1748.0,,Place de Belle-Maison,2.0,4570.0,Marchin,Liège," entrée, gauche",,,,50.4805003,5.225941499999999
1749.0,,Rue de France,,6750.0,Musson,Luxembourg, Salle de Sport,,,,49.5550495,5.6915612
1750.0,,Maastrichtersteenweg,441.0,3700.0,Tongeren,Limburg, glvl bur personeel,Y,,,50.78933749999999,5.5133307
1751.0,,Mechelsesteenweg,455.0,1950.0,Kraainem,Vlaams-Brabant, 8e verd,,,,50.8207904,4.476899500000001
1752.0,,Machelenstraat,169.0,9800.0,Deinze,Oost-Vlaanderen," refter, thv adm gedeelte",,,,50.9742847,3.5115088
1753.0,,Parklaan,3.0,9400.0,Ninove,Oost-Vlaanderen,kassa,Y,,,50.8297976,4.020070899999999
1755.0,,Route de Paliseul,18.0,6830.0,Bouillon,Luxembourg," glvl, kleedkamer",,,,49.8024255,5.0747857
1760.0,,Av. E. Van Nieuwenhuyse,2.0,1160.0,Bruxelles,Bruxelles-Brussel, rez - fond du couloir,Y,,,50.8476424,4.3571696
1761.0,,Av. E. Van Nieuwenhuyse,2.0,1160.0,Bruxelles,Bruxelles-Brussel,"2e étage, fond couloir",Y,,,50.8476424,4.3571696
1762.0,,Av. E. Van Nieuwenhuyse,2.0,1160.0,Bruxelles,Bruxelles-Brussel, 1 ière étage infirmerie,N,,,50.8476424,4.3571696
1763.0,,Battelsesteenweg,315.0,2800.0,Mechelen,Antwerpen, inkom gebouw,Y,,,51.0330854,4.457755500000001
1764.0,,Mechelsesteenweg,586.0,1800.0,Vilvoorde,Vlaams-Brabant, glvl atrium receptie HQ,Y,,,50.94420890000001,4.4421579
1765.0,,Mechelsesteenweg,586.0,1800.0,Vilvoorde,Vlaams-Brabant, glvl EHBO lokaal NWHS,N,,,50.94420890000001,4.4421579
1766.0,,Rue de la Brasserie,4.0,5530.0,Purnode,Namur, rdc couloir laboratoire,Y,,,50.31133819999999,4.9437789
1767.0,,Van Frachenlaan,,1820.0,Steenokkerzeel,Vlaams-Brabant,"ingang, extern",Y,,,50.9134273,4.5092418
1768.0,,Orchideeënlaan,19.0,1820.0,STEENOKKERZEEL,Vlaams-Brabant,"buitenmuur, dicht bij ingang",Y,,,50.9214507,4.5052257
1769.0,,Vanheylenstraat,,1820.0,STEENOKKERZEEL,Vlaams-Brabant, 15 meter van ingang,Y,,,50.9187144,4.4769051
1770.0,,Rue Maïeur Habils,177.0,1430.0,BIERGHES,Brabant Wallon, poste de commande,,,,50.691193,4.0999853
1771.0,,Chaussée de Mons à Gand,,7860.0,Lessines,Hainaut, fond réfectaire,,,,50.71704,3.85177
1773.0,,Smalle Heerweg,29.0,9041.0,Oostakker,Oost-Vlaanderen,glvl tss burelen en magazijn,,,,51.0867765,3.7906849
1774.0,,Wegvoeringstraat,21.0,9230.0,Wetteren,Oost-Vlaanderen, 2e verd. Hoofdgebouw links,Y,,,51.0076818,3.887527
1775.0,,Arbedkaai,3.0,9042.0,Sint-Kruis-Winkel,Oost-Vlaanderen, controlekamer 1e verd,Y,,,51.1511884,3.7868183
1776.0,,Electronicalaan,,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,51.1683102,4.3942868
1777.0,,Dynamicalaan,18.0,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,51.1558939,4.3751209
1778.0,,Terbekenhofdreef,30.0,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,51.15582320000001,4.3745109
1779.0,,Rooienberg,,2570.0,Duffel,Antwerpen, buiten aan ingang,,,,51.0962322,4.4921556
1781.0,,Ralisweg,17.0,3390.0,Tielt,Vlaams-Brabant," inkomhal, glvl",,,,50.9401563,4.9109577
1782.0,,Aalstersestraat,142.0,9280.0,Wieze,Oost-Vlaanderen, gevel portiersloge,Y,,,50.9799827,4.0927406
1783.0,,L. Van Regenmortellei,6.0,2150.0,Borsbeek,Antwerpen, gevel buiten,Y,,,51.19469429999999,4.4791807
1784.0,,Dijleweg ,,2820.0,Rijmenam,Antwerpen,zij ingang spelers- en inkomhal,Y,,,51.0042851,4.5666132
1785.0,,Mechelsbroekstraat,4.0,2820.0,Bonheiden,Antwerpen, naast inkompoort,Y,,,51.0276255,4.523093900000001
1786.0,,Morrensplein,10.0,2820.0,Bonheiden,Antwerpen, tss biblioth en cultuurcentr,Y,,,51.02225660000001,4.548149599999999
1787.0,,Eisenhouwerlaan,,2820.0,Bonheiden,Antwerpen, inkomloket voetbal,Y,,,51.0220521,4.5567962
1788.0,,Waversesteenweg,,2820.0,Bonheiden,Antwerpen, inkomhal sporthal,Y,,,51.0312967,4.5509871
1789.0,,St. Maartensberg ,,2820.0,Bonheiden,Antwerpen,nst inrijpoort gemeenschpscentr,Y,,,51.000874,4.584054
1791.0,,Covelierstraat,15.0,2600.0,Berchem,Antwerpen, 3e verd infobalie,,,,51.1983132,4.4172255
1792.0,,Kortrijksesteenweg,,9051.0,Gent,Oost-Vlaanderen, glvl printlokaal,,,,51.0181895,3.6718381
1793.0,,Rue du Château,,5300.0,Seilles,Namur,rez local courier,,,,50.4967317,5.0773115
1794.0,,Rue du Val Notre Dame,300.0,4520.0,Moha,Liège,cab operateur fours,,,,50.5573959,5.1771448
1795.0,,Route de Ramioul,1.0,4480.0,Engis,Liège, rez vers bur. maintenance,Y,,,50.5803575,5.4117536
1796.0,,Rue du Château,13.0,5300.0,SEILLES,Namur,caine operateur four,,,,50.4972674,5.0769286
1797.0,,Rue de la Chavée,57.0,5660.0,Frasnes,Namur," vestiaire, rdc, hall entrée",,,,50.0816494,4.4968545
1809.0,,Rue du Commerce,19.0,1400.0,Nivelles,Brabant Wallon, accueil,Y,,,50.5889,4.3656788
1810.0,,Liefdestraat,10.0,3300.0,Tienen,Vlaams-Brabant,ingang,Y,,,50.808558,4.944357000000001
1811.0,,Meester van der Borghtstraat,150.0,2580.0,Putte,Antwerpen,ingang,,,,51.02707669999999,4.656215599999999
1813.0,,Sportstraat,1.0,8470.0,Gistel,West-Vlaanderen," glvl, infobalie",,,,51.1608357,2.9654053
1814.0,,Oude Dyck,1.0,9130.0,Beveren-Waas,Oost-Vlaanderen," glvl, lokaal rechts receptie",,,,51.1980079,4.2291073
1815.0,,Oude Liersebaan,4.0,2390.0,Malle,Antwerpen,Neurologie,y,,,51.2742932,4.6444488
1816.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,Geriaterie,Y,,,51.2742932,4.6444488
1817.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,Ortho,Y,,,51.2742932,4.6444488
1818.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,SP Dienst,Y,,,51.2742932,4.6444488
1820.0,,Rubensstraat,160.0,2300.0,Turnhout,Antwerpen,"glvl, spoedafdeling",Y,,,51.3140642,4.9438232
1823.0,,Excelsiorlaan,71.0,1930.0,Zaventem,Vlaams-Brabant,1e verd. EHBO lokaal,,,,50.8840789,4.4556575
1824.0,,Square de Meeus,23.0,1000.0,Bruxelles,Bruxelles-Brussel, hall entrée,,,,50.8400727,4.370305600000001
1825.0,,Grand Route,287.0,4400.0,Flémalle,Liège, 1ière étage gauche escalier,Y,,,50.5991329,5.4701849
1826.0,,Rue du Village,183.0,4400.0,Flémalle,Liège,sortie bureau vers garage,Y,,,50.6002953,5.4722459
1827.0,,Rue des Ecoles,6.0,4287.0,Lincent,Liège, entrée principal,Y,,,50.7148746,5.032415299999999
1828.0,,Rue de la Loi,22.0,1000.0,Bruxelles,Bruxelles-Brussel,hall entrée,,,,50.8459318,4.3676089
1829.0,,Rue du Nord Belge,11.0,4540.0,Amay,Liège, cafétaria,,,,50.5454018,5.3206669
1830.0,,Chaussée de Tongres,235.0,4540.0,Amay,Liège, hall entrée,,,,50.5564349,5.3060395
1831.0,,Rue Entre Deux Tours,3.0,4540.0,Amay,Liège, hall entrée,,,,50.54888589999999,5.3171623
1833.0,,Rue Godefroid,35.0,5000.0,Namur,Namur,5ième étage,Y,,,50.4675008,4.8624266
1834.0,,Place du Châtelet,,4960.0,Malmédy,Liège, rez-de-chaussée,Y,,,50.42643,6.0276741
1835.0,,Koning Fabiolalaan,116.0,9000.0,Gent,Oost-Vlaanderen,2e verdieping,Y,,,51.0396535,3.6995557
1839.0,,Rue de l Arsenal ,,7711.0,Dottignies,Hainaut,hall entrée,,,,50.730512,3.2997711
1840.0,,Rue des Olympiades,50.0,7700.0,Mouscron,Hainaut, hall entrée côté WC,,,,50.7285653,3.2075095
1843.0,,Rue des Prés ,,7700.0,Mouscron,Hainaut,hall entrée,,,,50.7492786,3.1890465
1844.0,,Koutermolenstraat,73.0,9111.0,Belsele,Oost-Vlaanderen,kinderopvang MIKI,,,,51.1489553,4.0774314
1845.0,,Doorslaardorp,72.0,9160.0,Lokeren,Oost-Vlaanderen, glvl speelruimte achteraan,,,,51.1211042,3.9266894
1846.0,,Ward De Bockstraat,,9160.0,LOKEREN,Oost-Vlaanderen,glvl ingang rechts,,,,51.1142792,3.9670197
1848.0,,Rue des Fours a Chaux,,7080.0,Frameries,Hainaut,,,,,50.4123544,3.9156175
1853.0,,Grote Markt,1.0,2300.0,Turnhout,Antwerpen, onthaal,Y,,,51.3231955,4.9475751
1854.0,,Campus Blairon,200.0,2300.0,TURNHOUT,Antwerpen, onthaal,Y,,,51.3160035,4.9299206
1855.0,,Stationsstraat,5.0,3930.0,Hamont-Achel,Limburg," inkom, buitenkant aan gevel",Y,,,51.2492549,5.5440102
1856.0,,Grevenbroekstraat,11.0,3930.0,HAMONT-ACHEL,Limburg,inkom buitenkant gevel,Y,,,51.2573284,5.4814915
1858.0,,Leo Bosschartlaan,1.0,2660.0,Hoboken,Antwerpen, sasgedeelte voor EHBO lok,,,,51.1751862,4.3314201
1859.0,,Henry Fordlaan,33.0,3600.0,Genk,Limburg, glvl hoofdingang receptie,,,,50.9152694,5.4968432
1860.0,,Skaldenstraat,62.0,9042.0,Desteldonk,Oost-Vlaanderen,glvl hall receptie,,,,51.1148769,3.7832186
1861.0,,Assenedestraat,2.0,9940.0,Ertvelde,Oost-Vlaanderen,"inkomhal, adm. Gebouw glvl",Y,,,51.18043369999999,3.7856042
1865.0,,Kipdorp,57.0,2000.0,Antwerpen,Antwerpen,1st verdieping,Y,,,51.2209191,4.4093694
1866.0,,Rue Charles Malis,61.0,1080.0,Bruxelles,Bruxelles-Brussel,acceuil,,,,50.8558627,4.311458099999999
1867.0,,Place Nothomb,5.0,6720.0,HABAY,Luxembourg,"entrée, rez bâtiment",Y,,,49.7278108,5.6453165
1868.0,,Parvis des Ecoliers,1.0,4020.0,Liège,Liège," rez, accueil, reception",Y,,,50.6444942,5.5871983
1869.0,,Demervallei,6.0,3200.0,Aarschot,Vlaams-Brabant," hal, glvl",,,,50.98316639999999,4.8397979
1870.0,,Excelsiorlaan,10.0,1930.0,Zaventem,Vlaams-Brabant,"glvl, inkomhal",,,,50.8829642,4.4581754
1871.0,,Noorderlaan,127.0,2030.0,Antwerpen,Antwerpen, glvl nabij ingang lift,Y,,,51.2639472,4.410051699999999
1872.0,,Wiedauwkaai,50.0,9000.0,Gent,Oost-Vlaanderen,glvl,Y,,,51.0746671,3.7247511
1873.0,,Rue de Mellemont,1.0,1360.0,Perwez,Brabant Wallon,exterieur façade logement,,,,50.6579984,4.8168655
1874.0,,Rue des Marroniers,17.0,1360.0,Perwez,Brabant Wallon," boîte ext, entrée",,,,50.6251834,4.8051205
1875.0,,Rue Paganetti,,6280.0,Gerpinnes,Hainaut, cafétaria,Y,,,50.3399659,4.4932711
1876.0,,ZI De Mornimont,,5190.0,Jemeppe-sur-Sambre,Namur," bur. Adm, hall entrée",Y,,,50.4563509,4.7043225
1877.0,,Chaussée de la Hulpe,178.0,1170.0,Bruxelles,Bruxelles-Brussel,"6ième étage, infirmerie",Y,,,50.7958203,4.407624999999999
1878.0,,Kwadelapstraat,2.0,9320.0,Erembodegem,Oost-Vlaanderen,glvl,,,,50.9100163,4.053306399999999
1879.0,,Chaussée de Tubize,489.0,1420.0,Braine-l Alleud,Brabant Wallon,"hall d entrée, 3m récept",,,,50.6909552,4.3258511
1880.0,,Posthofbrug,10.0,2600.0,Berchem,Antwerpen,3 de verd vergaderzaal ,Y,,,51.1942464,4.4346473
1881.0,Appareil fixe-Vast apparaat,Battelsesteenweg,315.0,2800.0,Mechelen,Antwerpen,nvt - mobiel AED-toestel gebruikt voor EHBO-hulpposten,Non-Nee,Non-Nee,nvt,51.0330854,4.457755500000001
1897.0,,Kerkkouter,40.0,9550.0,Herzele,Oost-Vlaanderen,ingang rechts,Y,,,50.885873,3.8836722
1899.0,,Rue Granbonpré,11.0,1435.0,Mont-Saint-Guibert,Brabant Wallon," entreprise Watson, Bât H",,,,50.6605838,4.6419902
1900.0,,Boulevard d Angleterre,,1420.0,Braine-l Alleud,Brabant Wallon,-1 fitness,,,,50.66514,4.3789469
1901.0,,Place des Sports,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon,piste d athlétisme extérieure,,,,50.6701501,4.6000143
1902.0,,Minderbroedersstraat,11.0,3550.0,Heusden-Zolder,Limburg,I-blok gang sporthal,,,,51.0439883,5.3159332
1903.0,,Minderbroedersstraat,11.0,3550.0,HEUSDEN-ZOLDER,Limburg,A-blok inkomhal onthaal,,,,51.0439883,5.3159332
1904.0,,Stadionlaan,4.0,3010.0,Kessel-Lo,Vlaams-Brabant,zwembad 1e verd. EHBO lokaal,,,,50.8823756,4.734445700000001
1905.0,,Aarschotsesteenweg,730.0,3012.0,Wilsele,Vlaams-Brabant,,,,,50.9281215,4.724020299999999
1906.0,,Smalle Heerweg,60.0,9080.0,Lochristi,Oost-Vlaanderen,EHBO lokaal hoofdgebouw,Y,,,51.0959178,3.8083311
1907.0,,Waasmunstersesteenweg,13.0,9100.0,Sint-Niklaas,Oost-Vlaanderen, bur.adm. Aulagebouw,Y,,,51.1312102,4.138191
1908.0,,G. Gezellestraat,51.0,8790.0,Waregem,West-Vlaanderen, inkomhal blok T nabij trap,N,,,50.8867209,3.4358463
1909.0,,Keukeldam,52.0,8790.0,WAREGEM,West-Vlaanderen, inkomhalsporthal nabij EHBO lok,N,,,50.887438,3.4355515
1910.0,,Keukeldam,17.0,8790.0,WAREGEM,West-Vlaanderen,Blok D nabij EHBO Lokaal,N,,,50.887436,3.435181
1911.0,,Nazarethsesteenweg,77.0,9800.0,Astene,Oost-Vlaanderen,"Hoofdgebouw, onder trap receptie",,,,50.9752413,3.5692307
1912.0,Appareil fixe-Vast apparaat,avenue de l Astronomie,19.0,1210.0,Saint-Josse ten Noode,Bruxelles-Brussel,Hall au rez face au bureau d accueil,Oui-Ja,Non-Nee,Lu - ve : 8.30 - 20.30 / Sa : 8.30 - 12.00,50.8515297,4.369519299999999
1912.0,,Hospitaalstraat,15.0,3740.0,Bilzen,Limburg,ing medisch centrum glvl,,,,50.872016,5.5133402
1913.0,,Zaha Hadidplein,1.0,2030.0,Antwerpen,Antwerpen,,,,,51.2408615,4.4072947
1914.0,,Loodglansstraat,5.0,2030.0,Antwerpen,Antwerpen,"Gebouw A, glkvl. Verd.",,,,51.2451448,4.4084652
1915.0,,Hanzestedenplaats,19.0,2000.0,Antwerpen,Antwerpen,"glvl, achter bergingsdeur",,,,51.2288381,4.4053281
1916.0,,Droogdokkenweg,4.0,2030.0,Antwerpen,Antwerpen," glvl, trappenhal naar secr.",,,,51.2367147,4.4037904
1917.0,,Kauwenstein ,,2030.0,Antwerpen,Antwerpen,centr. Dienstengeb. 1e verd. Traphal,,,,51.2772824,4.3324851
1918.0,,Blauwhoefstraat,11.0,2040.0,Antwerpen,Antwerpen,"werkhuis, glvl, EHBO lok",,,,51.3104021,4.323828499999999
1919.0,,Potpolderweg ,,2040.0,Antwerpen,Antwerpen,"gebouw A, glvl, inkomhal EHBO lok",,,,51.3448238,4.2863967
1920.0,,Steenlandlaan,2.0,9130.0,Kallo,Oost-Vlaanderen,centr. Dienstgeb. Inkomhal glvl,,,,51.2582995,4.263025499999999
1921.0,,Rue En Feronstrée,82.0,4000.0,Liège,Liège, dernière accueil,Y,,,50.6463689,5.579793
1922.0,,Boulevard Kleyer ,,4000.0,Liège,Liège,gardien,Y,,,50.6248855,5.5546617
1923.0,,Rue de Namur ,,4000.0,Liège,Liège,1ière étage,Y,,,50.6194327,5.5760172
1924.0,,Rue Natalis,,4020.0,Liège,Liège, rez de chaussée,Y,,,50.6306172,5.5823268
1925.0,,Nicolas Squaire,,4030.0,Grivegnée,Liège, local maître nageur,Y,,,,
1926.0,,Beddenstraat,2.0,2000.0,Antwerpen,Antwerpen,nabij onthaal,,,,51.2189962,4.4027787
1927.0,,Hofstraat,8.0,2950.0,Kapellen,Antwerpen,nabij onthaal,,,,51.3126256,4.4313083
1928.0,,Koolmijnlaan,53.0,3550.0,Heusden,Limburg,nabij onthaal,,,,51.038757,5.2972199
1929.0,,Liersesteenweg,,2640.0,Mortsel,Antwerpen,nabij onthaal,,,,51.1686541,4.4705622
1930.0,,Statiestraat,,2400.0,Mol,Antwerpen,nabij onthaal,,,,51.18958,5.1181
1931.0,,Leuvensesteenweg,143.0,3200.0,Aarschot,Vlaams-Brabant,nabij onthaal,,,,50.9806265,4.8221196
1932.0,,Luikersesteenweg,1.0,3700.0,Tongeren,Limburg,nabij onthaal,,,,50.7755187,5.461106099999999
1933.0,,A. Pieterslaan,85.0,8400.0,Oostende,West-Vlaanderen,nabij onthaal,,,,51.22525390000001,2.9106595
1934.0,,Korte Gasthuisstraat,38.0,2300.0,Turnhout,Antwerpen,nabij onthaal,,,,51.3205333,4.9446524
1935.0,,Natienlaan,55.0,8300.0,Knokke,West-Vlaanderen,nabij onthaal,,,,51.338022,3.2870635
1936.0,,St. Annalaan,146.0,1800.0,Vilvoorde,Vlaams-Brabant,naast bureel winkeldirecteur,,,,50.90812409999999,4.3660337
1937.0,,Kerkhofstraat,95.0,1840.0,Londerzeel,Vlaams-Brabant,Ingang van de winkel,,,,51.0001799,4.3107448
1938.0,,Tervuursevest,113.0,3001.0,Heverlee,Vlaams-Brabant,naast ingang-uitgang,,,,50.8705595,4.6916883
1939.0,,Prins Boudewijnlaan,20.0,2650.0,Edegem,Antwerpen,nabij onthaal,,,,51.1396609,4.4388305
1940.0,,Scheepsdallaan,3.0,8000.0,Brugge,West-Vlaanderen,nabij onthaal,,,,51.2161515,3.2129677
1941.0,,St. Bernardsesteenweg,588.0,2660.0,Hoboken,Antwerpen,nabij onthaal,,,,51.1836528,4.3719871
1942.0,,Bist,44.0,2610.0,Wilrijk,Antwerpen,nabij onthaal,,,,51.1703986,4.3936351
1943.0,,Lange Lozanastraat,170.0,2018.0,Antwerpen,Antwerpen,nabij onthaal,,,,51.201775,4.4055061
1944.0,,Vijverlaan,34.0,1780.0,Wemmel,Vlaams-Brabant,nabij onthaal,,,,50.9077704,4.3065753
1945.0,,Turnhoutsebaan,132.0,2970.0,Schilde,Antwerpen,nabij onthaal,,,,51.2363074,4.5726799
1946.0,,Gistelsteenweg,344.0,8200.0,Brugge,West-Vlaanderen,nabij onthaal,,,,51.2000503,3.1910059
1947.0,,Grote Steenweg,464.0,2600.0,Berchem,Antwerpen,nabij onthaal,,,,51.185354,4.431887199999999
1948.0,,Wolvertemsesteenweg,244.0,1850.0,Grimbergen,Vlaams-Brabant,nabij onthaal,,,,50.9386105,4.3567124
1949.0,,Zuidlaan,115.0,9320.0,Wetteren,Oost-Vlaanderen,nabij onthaal,,,,50.998019,3.8829989
1950.0,,Tongerensesteenweg,73.0,3740.0,Bilzen,Limburg,nabij onthaal,,,,50.83919909999999,5.480829900000001
1951.0,,Bredabaan,517.0,2930.0,Brasschaat,Antwerpen,nabij onthaal,,,,51.2957506,4.497349799999999
1952.0,,Sportlaan,25.0,3960.0,Bree,Limburg,nabij onthaal,,,,51.1460303,5.5960449
1953.0,,Fonteynstraat,41.0,8700.0,Tielt,West-Vlaanderen,nabij onthaal,,,,50.9993102,3.3127481
1954.0,,Leuvensesteenweg,74.0,3080.0,Tervuren,Vlaams-Brabant,nabij onthaal,,,,50.8650405,4.4393818
1955.0,,Kuringersteenweg,491.0,3511.0,Kuringen,Limburg,nabij onthaal,,,,50.944559,5.284542999999999
1956.0,,Blankenbergsesteenweg,420.0,8000.0,Brugge,West-Vlaanderen,nabij onthaal,,,,51.2508351,3.2013237
1957.0,,Lintsesteenweg,4.0,2500.0,Lier,Antwerpen,nabij onthaal,,,,51.1256497,4.5492081
1958.0,,Albertlaan,80.0,9400.0,Ninove,Oost-Vlaanderen,nabij onthaal,,,,50.83777809999999,4.0087229
1959.0,,Veldstraat,12.0,2260.0,Westerlo,Antwerpen,nabij onthaal,,,,51.1137835,4.866876
1960.0,,Maalse Steenweg,334.0,8310.0,Brugge,West-Vlaanderen,nabij onthaal,,,,51.2085376,3.2643484
1961.0,,Herkenrodesingel,2.0,3500.0,Hasselt,Limburg,nabij onthaal,,,,50.938738,5.3172031
1962.0,,Albertvest,15.0,3300.0,Tienen,Vlaams-Brabant,nabij onthaal,,,,50.8131646,4.9330218
1963.0,,Kortrijksesteenweg,1133.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen,nabij onthaal,,,,51.0159871,3.669607
1964.0,,Bredabaan,967.0,2900.0,Schoten,Antwerpen,nabij onthaal,,,,51.25920439999999,4.466262899999999
1965.0,,Leuvensesteenweg ,,3290.0,Diest,Vlaams-Brabant,nabij onthaal,,,,50.9712488,5.0363299
1966.0,,Parklaan,,2300.0,Turnhout,Antwerpen,nabij onthaal,,,,51.3125859,4.9454041
1967.0,,Rootenstraat ,8.0,3600.0,Genk,Limburg,nabij onthaal,,,,50.9658946,5.5041775
1968.0,,Gentsesteenweg ,524.0,8793.0,Sint-Eloois-Vijve,West-Vlaanderen,nabij onthaal,,,,50.90348849999999,3.4098713
1969.0,,Romeinsesteenweg,440.0,1853.0,Strombeek-Bever,Vlaams-Brabant,nabij onthaal,,,,50.9021073,4.3547173
1970.0,,De Robianostraat,155.0,2150.0,Borsbeek,Antwerpen,nabij onthaal,,,,51.1935134,4.4742066
1971.0,,Paul Gilsonlaan,455.0,1620.0,Drogenbos,Vlaams-Brabant,nabij onthaal,,,,50.7940808,4.3087612
1972.0,,Oudebareelstraat,85.0,9041.0,Oostakker,Oost-Vlaanderen,nabij onthaal,,,,51.0758765,3.7762249
1973.0,,Zwijndrechtsestraat,151.0,2070.0,Burcht,Antwerpen,nabij onthaal,,,,51.2073841,4.339881099999999
1974.0,,Wezembeeklaan,114.0,1950.0,Kraainem,Vlaams-Brabant,nabij onthaal,,,,50.8488565,4.4731255
1975.0,,Zemstbaan,208.0,2800.0,Zemst,Antwerpen,nabij onthaal,,,,50.9941871,4.471608799999999
1976.0,,Vlinderlaan,3360.0,3360.0,Korbeek-Lo,Vlaams-Brabant,nabij onthaal,,,,50.8646087,4.7460151
1977.0,,Strandlaan,19.0,8670.0,Koksijde,West-Vlaanderen,nabij onthaal,,,,51.10045760000001,2.6303206
1978.0,,Rue de Clairefontaine,1.0,6700.0,Arlon,Luxembourg,près de l accueil,,,,49.6793007,5.8232021
1979.0,,Chée de Liège,41.0,6900.0,Marche-en-Famenne,Luxembourg,espace client à côté entrée Brico,,,,50.2480233,5.3441625
1980.0,,Rue de Mairie,6.0,7503.0,Froyennes,Hainaut,espace client ,,,,50.62638310000001,3.3697935
1981.0,,Rue de la Station,1.0,6110.0,Montigny-le-Tilleul,Hainaut,près de l accueil,,,,50.3689365,4.3963671
1982.0,,Rue Brasse Compagne,1.0,4040.0,Herstal,Liège,près de l accueil,,,,50.6860587,5.6453848
1983.0,,Rue du Passage d Eau,2.0,4400.0,Flémalle,Liège,près de l accueil,,,,50.6031217,5.485434
1984.0,,Avenue Mon Bijou,10.0,4960.0,Malmédy,Liège,près de l accueil,,,,50.4217206,6.0416837
1985.0,,Rue de Tahon,16.0,6041.0,Gosselies,Hainaut,près de l accueil,,,,50.4687201,4.431955900000001
1986.0,,Chée de Mons,21.0,7100.0,Haine-Saint-Pierre,Hainaut,près de l accueil,,,,50.4621006,4.2007465
1987.0,,Avenue Prince de Liège,,5100.0,Jambes,Namur,près de l accueil,,,,50.4636006,4.8848964
1988.0,,Rue Jean Jaures,33.0,4430.0,Ans,Liège,près de l accueil,,,,50.654039,5.529802
1989.0,,Bv. De L Europe,3.0,1301.0,Bierges,Brabant Wallon,près de l accueil,,,,50.7113795,4.587168399999999
1990.0,,Av. Charles Quint,560.0,1082.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.872043,4.2923159
1991.0,,Rue de la Guelenne,1.0,7060.0,Soignies,Hainaut,près de l accueil,,,,50.57930349999999,4.0666287
1992.0,,Chée de Dinant,1137.0,5100.0,Wépion,Namur,près de l accueil,,,,50.4116217,4.8816747
1993.0,,Rue de la Clef,20.0,4620.0,Fléron,Liège,près de l accueil,,,,50.6154231,5.6912844
1994.0,,Bv. Du Souverain,240.0,1160.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.8150691,4.4249844
1995.0,,Av. Des Olympiades,20.0,1140.0,Bruxelles,Bruxelles-Brussel, 5ième talent team et HR,,,,50.8678374,4.403743
1996.0,,Av. Des Olympiades,20.0,1140.0,Bruxelles,Bruxelles-Brussel, près de l accueil étage P,,,,50.8678374,4.403743
1997.0,,Av. Des Olympiades,20.0,1140.0,Bruxelles,Bruxelles-Brussel,près de l accueil magasin,,,,50.8678374,4.403743
1998.0,,Rue du Condroz,16.0,4100.0,Boncelles,Liège,près de l accueil,,,,50.5481855,5.5011433
1999.0,,Quai Des Vennes,1.0,4020.0,Liège,Liège," Près de l accueil, Belle Île",,,,50.61574659999999,5.5937472
2000.0,,Place de Grand Près,1.0,7000.0,Mons,Hainaut, près de l accueil Hyper,,,,50.4595968,3.9431534
2001.0,,Chée de Charleroi,579.0,1410.0,Waterloo,Brabant Wallon,près de l accueil,,,,50.6889913,4.4118352
2002.0,,Rue Neuve,123.0,1000.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.85515609999999,4.3579305
2003.0,,Drève De Richelle,10.0,1410.0,Waterloo,Brabant Wallon,près de l accueil,,,,50.7094068,4.4031278
2004.0,,Av. Du Park,20.0,7700.0,Mouscron,Hainaut,près de l accueil,,,,50.73654029999999,3.2025198
2005.0,,Cours St-Michel,80.0,1040.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.8343944,4.4018272
